[2026-02-13 12:03:17] Cleaned: Emp 38 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 38 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 38 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 38 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 38 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 38 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 38 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 38 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 39 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 40 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 41 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 42 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 43 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 44 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 45 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 46 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 47 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 48 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 49 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 50 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 51 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 52 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 53 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 1 - Aggregated 50 records, deleted 49 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 54 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 1 - Aggregated 50 records, deleted 49 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 2 - Aggregated 71 records, deleted 70 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 55 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 1 - Aggregated 50 records, deleted 49 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 2 - Aggregated 70 records, deleted 69 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 56 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 1 - Aggregated 50 records, deleted 49 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 2 - Aggregated 70 records, deleted 69 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 57 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 1 - Aggregated 50 records, deleted 49 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 2 - Aggregated 70 records, deleted 69 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 58 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 1 - Aggregated 50 records, deleted 49 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 2 - Aggregated 70 records, deleted 69 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 59 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 1 - Aggregated 50 records, deleted 49 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 2 - Aggregated 70 records, deleted 69 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 60 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 61 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 61 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 61 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 61 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 61 Week 0 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 61 Week 1 - Aggregated 49 records, deleted 48 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 61 Week 3 - Aggregated 5 records, deleted 4 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 61 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 63 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 63 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 63 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 63 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 63 Week 1 - Aggregated 18 records, deleted 17 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 63 Week 2 - Aggregated 11 records, deleted 10 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 63 Week 3 - Aggregated 4 records, deleted 3 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 63 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 67 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 67 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 67 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 67 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 67 Week 1 - Aggregated 18 records, deleted 17 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 67 Week 2 - Aggregated 11 records, deleted 10 duplicates
[2026-02-13 12:03:17] Cleaned: Emp 67 Week 3 - Aggregated 4 records, deleted 3 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 67 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 68 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 68 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 68 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 68 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 68 Week 1 - Aggregated 18 records, deleted 17 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 68 Week 2 - Aggregated 11 records, deleted 10 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 68 Week 3 - Aggregated 4 records, deleted 3 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 68 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 111 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 111 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 111 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 111 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 111 Week 1 - Aggregated 18 records, deleted 17 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 111 Week 2 - Aggregated 11 records, deleted 10 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 111 Week 3 - Aggregated 4 records, deleted 3 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 111 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 112 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 112 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 112 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 112 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 112 Week 1 - Aggregated 18 records, deleted 17 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 112 Week 2 - Aggregated 11 records, deleted 10 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 112 Week 3 - Aggregated 4 records, deleted 3 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 112 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 113 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 113 Week 1 - Aggregated 3 records, deleted 2 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 113 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 113 Week 2 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 113 Week 1 - Aggregated 18 records, deleted 17 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 113 Week 2 - Aggregated 11 records, deleted 10 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 113 Week 3 - Aggregated 4 records, deleted 3 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 113 Week 4 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 114 Week 0 - Aggregated 2 records, deleted 1 duplicates
[2026-02-13 12:03:18] Cleaned: Emp 114 Week 1 - Aggregated 3 records, deleted 2 duplicates
